id;enlace;titulo;marca;modelo;motor;combustible;kilometraje;transmision;precio;localidad;region
CP-AD-8270704;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-cx5-2-0-r-aut/CP-AD-8270704/?Cr=99;2016 Mazda Cx-5 cx5 2.0 R AUT;;;;Bencina;119000;Automatica;13500000.0;Maule;
CL-AD-15378679;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-5-manual-skyactiv-g-gt-a-bose/CL-AD-15378679/?Cr=100;2019 Mazda 3 2.5 Manual Skyactiv-G GT A. Bose;MAZDA;MAZDA3;25;Bencina;43800;Manual;14800000.0;Salamanca; Coquimbo
CL-AD-15458514;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15458514/?Cr=101;2019 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;85000;Automatica;15390000.0;Villarrica; Araucania
CL-AD-15585761;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15585761/?Cr=102;2020 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;33500;Automatica;17500000.0;Angol; Araucania
CL-AD-15581478;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-6-2-0-skyactiv-g-v-auto/CL-AD-15581478/?Cr=103;2015 Mazda 6 2.0 Skyactiv-G V Auto;MAZDA;MAZDA6;20;Bencina;127000;Automatica;11200000.0;Talca; Maule
CL-AD-15735813;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-2-5-skyactiv-g-gt-auto-a-bose/CL-AD-15735813/?Cr=104;2017 Mazda 3 2.5 Skyactiv-G GT Auto A. Bose;MAZDA;MAZDA3;25;Bencina;70500;Automatica;12500000.0;Las Condes;
CP-AD-8271579;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CP-AD-8271579/?Cr=105;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;59000;Automatica;13790000.0;;
CL-AD-15725400;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-5-2-0-syactiv-r-auto/CL-AD-15725400/?Cr=106;2012 Mazda Cx-5 2.0 Syactiv R Auto;MAZDA;CX-5;20;Bencina;125700;Automatica;8500000.0;Las Condes;
CL-AD-12108570;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-sport/CL-AD-12108570/?Cr=107;2019 Mazda 3 Sport;;;;Bencina;27989;Automatica;18400000.0;Machali; OHiggins
CL-AD-11790082;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-9/CL-AD-11790082/?Cr=108;2017 Mazda Cx-9;;;;Bencina;57000;Automatica;27000000.0;Puerto Varas; Los Lagos
CL-AD-15652228;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-sport/CL-AD-15652228/?Cr=109;2018 Mazda 3 Sport;;;;Bencina;46000;Automatica;12900000.0;Providencia;
CL-AD-15346809;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-bt-50-2-2-dsl-sdx/CL-AD-15346809/?Cr=110;2014 Mazda Bt-50 2.2 DSL SDX;MAZDA;BT-50;22;Diesel;200000;Manual;13500000.0;Cerrillos;
CL-AD-12505649;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-3-2-0-skyactiv-g-gt-auto/CL-AD-12505649/?Cr=111;2015 Mazda 3 2.0 Skyactiv-G GT Auto;MAZDA;MAZDA3;20;Bencina;82000;Automatica;11000000.0;Los Andes; Valparaiso
CL-AD-12625398;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-12625398/?Cr=112;2018 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;56000;Automatica;22800000.0;Las Condes;
CL-AD-15623291;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-15623291/?Cr=113;2014 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;233000;Automatica;13000000.0;Cerrillos;
CL-AD-13198416;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5/CL-AD-13198416/?Cr=114;2018 Mazda Cx-5;;;;Bencina;47000;Automatica;19150000.0;La Reina;
CL-AD-13023378;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-2-1-5-v-ll-16/CL-AD-13023378/?Cr=115;2014 Mazda 2 1.5 V LL 16;MAZDA;MAZDA2;15;Bencina;20800;Manual;7750000.0;Santiago;
CL-AD-13729580;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-13729580/?Cr=116;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;80000;Automatica;15000000.0;Nunoa;
CL-AD-14964082;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-1-6-v-auto-srf-bt/CL-AD-14964082/?Cr=117;2014 Mazda 3 1.6 V Auto SRF BT;MAZDA;MAZDA3;16;Bencina;147000;Automatica;9490000.0;Las Condes;
CL-AD-13486407;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-1-6-s/CL-AD-13486407/?Cr=118;2019 Mazda 3 1.6 S;MAZDA;MAZDA3;16;Bencina;80000;Manual;12000000.0;La Serena; Coquimbo
CL-AD-13608560;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-9-3-7-r-auto-4wd/CL-AD-13608560/?Cr=119;2014 Mazda Cx-9 3.7 R Auto 4WD;MAZDA;CX-9;37;Bencina;107000;Automatica;16000000.0;Las Condes;
CL-AD-15605799;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-9-3-7-gt-awd/CL-AD-15605799/?Cr=120;2012 Mazda Cx-9 3.7 GT AWD;MAZDA;CX-9;37;Bencina;41300;Automatica;13500000.0;Macul;
CL-AD-15807787;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-3-sport/CL-AD-15807787/?Cr=121;2012 Mazda 3 Sport;;;;Bencina;131000;Manual;6800000.0;;
CL-AD-15070004;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-15070004/?Cr=122;2019 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;59000;Automatica;23000000.0;Las Condes;
CL-AD-13974731;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-2-0-skyactiv-g-v-auto/CL-AD-13974731/?Cr=123;2018 Mazda 3 2.0 Skyactiv-G V Auto;MAZDA;MAZDA3;20;Bencina;88940;Automatica;12600000.0;Algarrobo; Valparaiso
CL-AD-14567169;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-14567169/?Cr=124;2020 Mazda 3 Sport;;;;Bencina;87000;Manual;14450000.0;Concon; Valparaiso
CL-AD-13317986;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-2-0-auto-skyactiv-g-v-sr/CL-AD-13317986/?Cr=125;2019 Mazda 3 2.0 Auto Skyactiv-G V SR;MAZDA;MAZDA3;20;Bencina;50000;Automatica;14300000.0;Maipu;
CP-AD-8274289;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CP-AD-8274289/?Cr=126;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;50000;Automatica;14990000.0;;
CL-AD-15751863;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-30-2-0-v-auto-skyactive-g/CL-AD-15751863/?Cr=127;2020 Mazda Cx-30 2.0 V Auto Skyactive-G;MAZDA;CX-30;20;Bencina;21000;Automatica;17800000.0;Linares; Maule
CL-AD-15402501;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-0-skyactiv-r/CL-AD-15402501/?Cr=128;2015 Mazda Cx-5 2.0 Skyactiv R;MAZDA;CX-5;20;Bencina;64800;Manual;14000000.0;Las Condes;
CP-AD-8254135;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-r-auto-skyactive/CP-AD-8254135/?Cr=129;2019 Mazda Cx-3 2.0 R Auto Skyactive;MAZDA;CX-3;20;Bencina;20000;Automatica;16490000.0;;
CL-AD-15600436;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-15600436/?Cr=130;2019 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;106000;Automatica;23000000.0;Linares; Maule
CL-AD-15631041;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-sport/CL-AD-15631041/?Cr=131;2016 Mazda 3 Sport;;;;Bencina;65000;Manual;11700000.0;Colina;
CP-AD-8265509;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-cx5-r-at-4x2/CP-AD-8265509/?Cr=132;2017 Mazda Cx-5 CX5 R AT 4X2;;;;Bencina;42000;Automatica;17900000.0;Bio Bio;
CL-AD-15762200;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-3-2-dsl-sdx-auto-hi-rider-4wd/CL-AD-15762200/?Cr=133;2018 Mazda Bt-50 3.2 DSL SDX Auto Hi Rider 4WD;MAZDA;BT-50;32;Diesel;99600;Automatica;19500000.0;Las Condes;
CL-AD-13418133;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-2-auto-skyactive/CL-AD-13418133/?Cr=134;2018 Mazda 2 AUTO SKYACTIVE;;;;Bencina;51000;Automatica;10900000.0;Las Condes;
CP-AD-8277279;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-3-sport-gtx-2-5/CP-AD-8277279/?Cr=135;2021 Mazda 3 Sport GTX 2.5;;;;Bencina;26900;Automatica;20990000.0;;
CL-AD-14685281;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-14685281/?Cr=136;2016 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;42000;Automatica;20200000.0;Vitacura;
CL-AD-13435970;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-manual-r-skyactive/CL-AD-13435970/?Cr=137;2018 Mazda Cx-3 2.0 Manual R Skyactive;MAZDA;CX-3;20;Bencina;39500;Manual;12900000.0;Copiapo; Atacama
CL-AD-14873641;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5/CL-AD-14873641/?Cr=138;2015 Mazda Cx-5 Tapiz de cuero 4x4 Techo corredizo Asientos electricos calefaccionados; etc;;;;Bencina;117000;Automatica;12900000.0;Las Condes
CL-AD-14964055;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-14964055/?Cr=139;2014 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;119000;Automatica;10190000.0;Renca;
CL-AD-14659462;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-14659462/?Cr=140;2018 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;67000;Automatica;18500000.0;Valparaiso; Valparaiso
CL-AD-14789105;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-14789105/?Cr=141;2016 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;104000;Automatica;14500000.0;Las Condes;
CL-AD-15028202;https://www.chileautos.cl/vehiculos/detalles/2009-mazda-cx-7/CL-AD-15028202/?Cr=142;2009 Mazda Cx-7;;;;Bencina;130000;Automatica;6700000.0;Huechuraba;
CL-AD-14943507;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-30-2-0-v-auto-skyactive-g/CL-AD-14943507/?Cr=143;2021 Mazda Cx-30 2.0 V Auto Skyactive-G;MAZDA;CX-30;20;Bencina;16500;Automatica;19700000.0;Talca; Maule
CL-AD-15740825;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-5-skyactiv-gt-auto-4wd/CL-AD-15740825/?Cr=144;2017 Mazda Cx-5 2.5 Skyactiv GT Auto 4WD;MAZDA;CX-5;25;Bencina;52000;Automatica;16980000.0;Las Condes;
CL-AD-15107863;https://www.chileautos.cl/vehiculos/detalles/2012-mazda-cx-7-2-5-r/CL-AD-15107863/?Cr=145;2012 Mazda Cx-7 2.5 R;MAZDA;CX-7;25;Bencina;132194;Automatica;7000000.0;Quinta Normal;
CL-AD-15240780;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-30/CL-AD-15240780/?Cr=146;2020 Mazda Cx-30;;;;Bencina;27500;Automatica;21000000.0;Maipu;
CL-AD-15719159;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15719159/?Cr=147;2014 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;125000;Automatica;12000000.0;Colina;
CP-AD-8278537;https://www.chileautos.cl/vehiculos/detalles/2015-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CP-AD-8278537/?Cr=148;2015 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;107000;Automatica;14980000.0;Los Rios;
CL-AD-15343802;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-6-2-5-skyactiv-g-gt-auto-ca/CL-AD-15343802/?Cr=149;2019 Mazda 6 2.5 Skyactiv-G GT Auto CA;MAZDA;MAZDA6;25;Bencina;18900;Automatica;19000000.0;La Florida;
CL-AD-12809648;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-9-3-7-gtx-auto-4wd/CL-AD-12809648/?Cr=150;2013 Mazda Cx-9 3.7 GTX Auto 4WD;MAZDA;CX-9;37;Bencina;85768;Automatica;9000000.0;Talca; Maule
GI-AD-457665;https://www.chileautos.cl/vehiculos/detalles/mazda-3-2018-new-2-0/GI-AD-457665/?Cr=151;MAZDA 3 2018 NEW   2.0;;;;Bencina;87265;Manual;9990000.0;Los Lagos;
CL-AD-13301236;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-5-skyactiv-g-gt-auto-wagon-gps/CL-AD-13301236/?Cr=152;2017 Mazda 6 2.5 Skyactiv-G GT Auto Wagon GPS;MAZDA;MAZDA6;25;Bencina;70000;Automatica;18390000.0;Penalolen;
CP-AD-8259947;https://www.chileautos.cl/vehiculos/detalles/2023-mazda-bt-50-3-0-dsl-auto-high-plus-4wd/CP-AD-8259947/?Cr=153;2023 Mazda Bt-50 3.0 DSL Auto High Plus 4WD;MAZDA;BT-50;30;Diesel;4000;Automatica;37900000.0;Bio Bio;
GI-AD-137471;https://www.chileautos.cl/vehiculos/detalles/mazda-cx-5-2015-new-cx-5-2-0-aut/GI-AD-137471/?Cr=154;MAZDA CX-5 2015 NEW CX 5 2.0 AUT;;;;Bencina;120415;Automatica;11990000.0;;
CL-AD-15674431;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-15674431/?Cr=155;2019 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;39400;Automatica;21490000.0;Penalolen;
CL-AD-15785186;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-cx-30-2-0-s-auto-skyactive-g/CL-AD-15785186/?Cr=156;2022 Mazda Cx-30 2.0 S Auto Skyactive-G;MAZDA;CX-30;20;Bencina;27000;Automatica;18990000.0;Penalolen;
CL-AD-13080408;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-2-0-manual-skyactiv-g-v/CL-AD-13080408/?Cr=157;2018 Mazda 3 2.0 Manual Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;32500;Manual;13000000.0;Linares; Maule
CL-AD-13055118;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-5-gt-auto-4wd/CL-AD-13055118/?Cr=158;2017 Mazda Cx-5 2.5 GT Auto 4WD;MAZDA;CX-9;25;Bencina;46000;Automatica;22590000.0;Vitacura;
CL-AD-13705824;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-3/CL-AD-13705824/?Cr=159;2016 Mazda Cx-3;;;;Bencina;45348;Automatica;12500000.0;Huechuraba;
CL-AD-12883726;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-12883726/?Cr=160;2013 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;145000;Automatica;13000000.0;Buin;
CL-AD-13367588;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-2-0-skyactiv-g-v/CL-AD-13367588/?Cr=161;2020 Mazda 3 2.0 Skyactiv-G V;MAZDA;MAZDA3;20;Bencina;78500;Manual;12200000.0;Maipu;
CL-AD-15723231;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-3-sport/CL-AD-15723231/?Cr=162;2020 Mazda 3 Sport;;;;Bencina;52000;Manual;14450000.0;Vina del Mar; Valparaiso
CL-AD-15788683;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-2-1-5-v-auto/CL-AD-15788683/?Cr=163;2013 Mazda 2 1.5 V Auto;MAZDA;MAZDA2;15;Bencina;99000;Automatica;6250000.0;;
CL-AD-13281194;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-3-2-5-skyactiv-g-gt/CL-AD-13281194/?Cr=164;2016 Mazda 3 2.5 Skyactiv-G GT;MAZDA;MAZDA3;25;Bencina;96000;Manual;13000000.0;Vina del Mar; Valparaiso
GI-AD-496713;https://www.chileautos.cl/vehiculos/detalles/mazda-cx-5-2018-gt/GI-AD-496713/?Cr=165;Mazda Cx-5 2018 GT;;;;Bencina;79300;Automatica;18490000.0;;
CP-AD-8267812;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-sport-2-5-new-sport-gt-6at-bose/CP-AD-8267812/?Cr=166;2019 Mazda 3 Sport 2.5 NEW SPORT GT 6AT BOSE;;;;Bencina;52000;Automatica;15200000.0;;
CL-AD-13368477;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-3/CL-AD-13368477/?Cr=167;2020 Mazda Cx-3;;;;Bencina;35000;Manual;16900000.0;Colina;
CL-AD-13442259;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider/CL-AD-13442259/?Cr=168;2018 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider;MAZDA;BT-50;22;Diesel;150000;Manual;18500000.0;Temuco; Araucania
CL-AD-13690917;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-gt-auto-4wd/CL-AD-13690917/?Cr=169;2016 Mazda Cx-5 2.0 Skyactiv GT Auto 4WD;MAZDA;CX-5;20;Bencina;95000;Automatica;15850000.0;Rancagua; OHiggins
CL-AD-13736112;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-3-sport/CL-AD-13736112/?Cr=170;2017 Mazda 3 Sport;;;;Bencina;65700;Automatica;14990000.0;La Florida;
CL-AD-15395803;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-3-2-0-auto-skyactiv-g-v-sr/CL-AD-15395803/?Cr=171;2018 Mazda 3 2.0 Auto Skyactiv-G V SR;MAZDA;MAZDA3;20;Bencina;110000;Automatica;12500000.0;Chiguayante; Bio Bio
CL-AD-12514757;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-cx-7-2-3l-auto-r-2wd/CL-AD-12514757/?Cr=172;2008 Mazda Cx-7 2.3L AUTO R 2WD;MAZDA;CX-7;23;Bencina;160000;Automatica;6250000.0;Vina del Mar; Valparaiso
CL-AD-11754338;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-3-2-0-r-auto-skyactive/CL-AD-11754338/?Cr=173;2018 Mazda Cx-3 2.0 R Auto Skyactive;MAZDA;CX-3;20;Bencina;40000;Automatica;17500000.0;La Reina;
CL-AD-15632551;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-bt-50-2-2-dsl-manual-sdx-hi-rider-mm/CL-AD-15632551/?Cr=174;2020 Mazda Bt-50 2.2 DSL Manual SDX Hi Rider MM;MAZDA;BT-50;22;Diesel;76000;Manual;16900000.0;Huechuraba;
CP-AD-8276252;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-5-automatico-2-0/CP-AD-8276252/?Cr=175;2013 Mazda Cx-5 AUTOMATICO 2.0;;;;Bencina;132650;Automatica;10500000.0;;
CL-AD-14920383;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-2-1-5-v/CL-AD-14920383/?Cr=176;2014 Mazda 2 1.5 V;MAZDA;MAZDA2;15;Bencina;96000;Manual;7000000.0;San Miguel;
CL-AD-15076529;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r-auto/CL-AD-15076529/?Cr=177;2016 Mazda Cx-5 2.0 Skyactiv R Auto;MAZDA;CX-5;20;Bencina;87000;Automatica;14000000.0;Huechuraba;
CL-AD-15536200;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-5-2-0-skyactiv-r-auto-4wd/CL-AD-15536200/?Cr=178;2019 Mazda Cx-5 2.0 Skyactiv R Auto 4WD;MAZDA;CX-5;20;Bencina;49500;Automatica;18500000.0;Linares; Maule
CL-AD-15472337;https://www.chileautos.cl/vehiculos/detalles/2022-mazda-2-1-5-manual-s-skyactive-sport/CL-AD-15472337/?Cr=179;2022 Mazda 2 1.5 Manual S Skyactive Sport;MAZDA;MAZDA2;15;Bencina;27500;Manual;12750000.0;Machali; OHiggins
CL-AD-15553317;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-0-skyactiv-r/CL-AD-15553317/?Cr=180;2017 Mazda Cx-5 2.0 Skyactiv R;MAZDA;CX-5;20;Bencina;70500;Manual;14690000.0;Huechuraba;
CL-AD-15778028;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-2-1-5l-v-mt/CL-AD-15778028/?Cr=181;2008 Mazda 2 1.5L V MT;MAZDA;MAZDA2;15;Bencina;141000;Manual;4390000.0;Colina;
CL-AD-12758135;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-5/CL-AD-12758135/?Cr=182;2013 Mazda Cx-5;;;;Bencina;122000;Automatica;11850000.0;Osorno; Los Lagos
CL-AD-13471317;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-5-2-0-mav-v-auto/CL-AD-13471317/?Cr=183;2018 Mazda 5 2.0 MAV V Auto;MAZDA;MAZDA5;20;Bencina;87863;Automatica;11000000.0;Machali; OHiggins
CL-AD-12476789;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-bt-50-2-2-dsl-manual-sdx-4wd/CL-AD-12476789/?Cr=184;2018 Mazda Bt-50 2.2 DSL Manual SDX 4WD;MAZDA;BT-50;22;Diesel;78000;Manual;21000000.0;Concepcion; Bio Bio
CL-AD-14958797;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-3-2-0-r-auto-skyactive/CL-AD-14958797/?Cr=185;2017 Mazda Cx-3 2.0 R Auto Skyactive;MAZDA;CX-3;20;Bencina;32000;Automatica;13600000.0;Huechuraba;
CL-AD-12861571;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-cx-5-2-0-skyactiv-r/CL-AD-12861571/?Cr=186;2016 Mazda Cx-5 2.0 Skyactiv R;MAZDA;CX-5;20;Bencina;76000;Manual;14800000.0;Concon; Valparaiso
CL-AD-14513023;https://www.chileautos.cl/vehiculos/detalles/2016-mazda-mx-5-2-0-convertible-auto/CL-AD-14513023/?Cr=187;2016 Mazda Mx-5 2.0 Convertible Auto;MAZDA;MX-5;20;Bencina;69000;Automatica;18500000.0;San Bernardo;
CP-AD-8278512;https://www.chileautos.cl/vehiculos/detalles/2021-mazda-cx-30-2-0-v-auto-skyactive-g/CP-AD-8278512/?Cr=188;2021 Mazda Cx-30 2.0 V Auto Skyactive-G;MAZDA;CX-30;20;Bencina;36000;Automatica;18790000.0;Bio Bio;
CL-AD-15490378;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-0-skyactiv-g-v-auto-cu/CL-AD-15490378/?Cr=189;2017 Mazda 6 2.0 Skyactiv-G V Auto CU;MAZDA;MAZDA6;20;Bencina;57000;Automatica;12900000.0;Penalolen;
CL-AD-14687487;https://www.chileautos.cl/vehiculos/detalles/2008-mazda-cx-7/CL-AD-14687487/?Cr=190;2008 Mazda Cx-7;;;;Bencina;190000;Automatica;7400000.0;La Cisterna;
CL-AD-14892551;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-cx-5-2-2-diesel-skyactiv-gt-auto-4wd/CL-AD-14892551/?Cr=191;2017 Mazda Cx-5 2.2 Diesel Skyactiv GT Auto 4WD;MAZDA;CX-5;22;Diesel;132408;Automatica;20150000.0;Lo Barnechea;
CL-AD-14238121;https://www.chileautos.cl/vehiculos/detalles/2007-mazda-6-2-0-r-16v-cuero/CL-AD-14238121/?Cr=192;2007 Mazda 6 2.0 R 16V Cuero;MAZDA;MAZDA6;20;Bencina;201000;Automatica;5500000.0;La Cisterna;
CL-AD-14419054;https://www.chileautos.cl/vehiculos/detalles/2018-mazda-cx-5-2-0-manual-skyactiv-r/CL-AD-14419054/?Cr=193;2018 Mazda Cx-5 2.0 Manual Skyactiv R;MAZDA;CX-5;20;Bencina;52000;Manual;15500000.0;Santiago;
CL-AD-15086836;https://www.chileautos.cl/vehiculos/detalles/2020-mazda-cx-5-2-0-manual-skyactiv-r/CL-AD-15086836/?Cr=194;2020 Mazda Cx-5 2.0 Manual Skyactiv R;MAZDA;CX-5;20;Bencina;28000;Manual;18990000.0;Antofagasta; Antofagasta
CL-AD-13524039;https://www.chileautos.cl/vehiculos/detalles/2013-mazda-cx-9-3-7-gt-dvd-4wd/CL-AD-13524039/?Cr=195;2013 Mazda Cx-9 3.7 GT DVD 4WD;MAZDA;CX-9;37;Bencina;118000;Automatica;11900000.0;Concepcion; Bio Bio
CL-AD-14357222;https://www.chileautos.cl/vehiculos/detalles/2017-mazda-6-2-0-skyactiv-g-v/CL-AD-14357222/?Cr=196;2017 Mazda 6 2.0 Skyactiv-G V;MAZDA;MAZDA6;20;Bencina;74800;Manual;12790000.0;La Serena; Coquimbo
CL-AD-15178791;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-sport/CL-AD-15178791/?Cr=197;2019 Mazda 3 Sport;;;;Bencina;100000;Manual;13000000.0;Maipu;
CL-AD-15588900;https://www.chileautos.cl/vehiculos/detalles/2014-mazda-3-1-6-v-bt/CL-AD-15588900/?Cr=198;2014 Mazda 3 1.6 V BT;MAZDA;MAZDA3;16;Bencina;83000;Manual;7980000.0;Puerto Varas; Los Lagos
CL-AD-15703187;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-3-sport/CL-AD-15703187/?Cr=199;2019 Mazda 3 Sport;;;;Bencina;43360;Manual;13890000.0;Providencia;
CL-AD-13588252;https://www.chileautos.cl/vehiculos/detalles/2019-mazda-cx-3-2-0-gt-auto-skyactive-4wd/CL-AD-13588252/?Cr=200;2019 Mazda Cx-3 2.0 GT Auto Skyactive 4WD;MAZDA;CX-3;20;Bencina;52000;Automatica;17000000.0;Las Condes;
